p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.324343018229635e-21,0.7357824537358904,0.564,0.436,1.2224955054237885e-16,11,D10Jhu81e
7.150215581387028e-21,0.5704321910829246,0.679,0.563,1.3821366718821124e-16,11,Cdk2ap2
7.177729024383588e-21,0.6911884083158304,0.616,0.513,1.3874550204133476e-16,11,Psph
7.26990494178421e-21,0.27174823869543596,0.983,0.969,1.4052726252468877e-16,11,Bnip3l
8.559721876222485e-21,0.6260916990282404,0.645,0.542,1.6545942386738064e-16,11,Golga4
1.0271715029469818e-20,0.48089306336209736,0.782,0.69,1.9855225151965157e-16,11,Rnf5
1.0568375546074779e-20,0.5951386606430009,0.652,0.565,2.0428669930562547e-16,11,Atp6v1a
1.1860830833169626e-20,0.5484175839501593,0.749,0.68,2.2926986000516886e-16,11,Rpp21
1.2851074365063084e-20,0.8541149367295673,0.479,0.349,2.4841126747666943e-16,11,Coq10b
1.6070491006219502e-20,1.0400433504523567,0.314,0.186,3.10642591150223e-16,11,Ift122
1.7777999020738183e-20,1.0120924469490198,0.395,0.267,3.4364872107086907e-16,11,Fbxo8
1.8215437947233693e-20,0.7338474304204057,0.536,0.409,3.521044155200273e-16,11,Slmap
1.8363879798254706e-20,0.40396474816271966,0.85,0.794,3.5497379650026344e-16,11,Pcmt1
1.9616619181102e-20,1.0948351066627833,0.259,0.14,3.7918924877070162e-16,11,Rmdn1
2.1012973392043507e-20,0.45800552486465207,0.824,0.789,4.0618077566820097e-16,11,Adipor1
2.3849822259581086e-20,0.8257725199894344,0.466,0.339,4.610170642777024e-16,11,Asb8
3.0233854621272517e-20,1.0150240126810814,0.36,0.232,5.844204098291978e-16,11,Setd7
3.1009309799631005e-20,0.49543240978141195,0.739,0.589,5.994099584268673e-16,11,Hk2
3.2174260333031364e-20,0.8603772250539499,0.463,0.337,6.219284522374963e-16,11,Mvd
3.260474686212614e-20,0.9814099125719544,0.37,0.242,6.302497568448983e-16,11,Rab12
3.815859104823639e-20,1.076090825595076,0.39,0.269,7.376055649624094e-16,11,Fahd1
4.0182432564655904e-20,0.3768070397091481,0.928,0.898,7.767264214747986e-16,11,Eif4a2
4.772003341746686e-20,0.7619473247287469,0.42,0.278,9.224282459596343e-16,11,Klf7
5.151703374607453e-20,0.45021719146683675,0.844,0.793,9.958242623116207e-16,11,Sri
5.239807793363811e-20,0.5320385276273263,0.408,0.256,1.0128548464572247e-15,11,Pdgfa
5.60371948229426e-20,1.00524488981856,0.341,0.215,1.0831989759274803e-15,11,Arfip1
6.88983667499825e-20,0.7241431400495923,0.57,0.451,1.3318054292771617e-15,11,Timmdc1
6.904764754613715e-20,1.234048362868604,0.254,0.139,1.3346910270668312e-15,11,Gm11273
7.081087143245609e-20,0.7186159862398773,0.542,0.409,1.3687741447893761e-15,11,Rap2c
7.542456191675427e-20,0.9423246011228144,0.325,0.196,1.45795678185086e-15,11,Nagk
8.355402982921518e-20,0.4287378840806746,0.824,0.78,1.6150993965987294e-15,11,Sar1b
8.446658994009577e-20,0.9055635546111498,0.481,0.367,1.6327391835420513e-15,11,Hipk2
1.0091709101194132e-19,1.0573555269025228,0.284,0.162,1.9507273692608256e-15,11,Xpr1
1.2665169395472728e-19,0.8195237232101573,0.524,0.404,2.4481772441448783e-15,11,Alkbh7
1.4390572198081228e-19,1.0587351901215702,0.334,0.21,2.7816976058891013e-15,11,Tob1
1.480139473751864e-19,0.3790264038068313,0.885,0.866,2.861109602762353e-15,11,Ubxn4
1.5521049882553675e-19,0.4280962057007145,0.86,0.809,3.0002189422976255e-15,11,Hadh
1.564106706781584e-19,0.8454635082064574,0.448,0.317,3.023418264208802e-15,11,Dcaf11
1.627439406765461e-19,0.4528628804119507,0.891,0.861,3.145840373277636e-15,11,Bola3
1.8261272835012367e-19,1.1083433424330527,0.338,0.216,3.5299040390078907e-15,11,Etfdh
1.9035555934625938e-19,0.7559676560926727,0.543,0.432,3.679572962163194e-15,11,Ndufaf3
2.0499476077997155e-19,0.7421788520039958,0.596,0.492,3.96254872587685e-15,11,Nmt2
2.079793491370675e-19,0.5243884520132696,0.722,0.635,4.020240818819515e-15,11,Cstf3
2.3019260258838785e-19,0.5168999915940152,0.719,0.641,4.449623008033537e-15,11,Uba3
2.361620012609985e-19,0.7715154562461846,0.426,0.288,4.565011484375101e-15,11,Tex264
2.5436605450016014e-19,0.6890574642457978,0.648,0.56,4.916895833488096e-15,11,Trip12
2.743923399518074e-19,0.28892669916849156,0.964,0.949,5.3040039312684366e-15,11,Laptm4a
2.886182993397846e-19,0.2615706659074475,0.989,0.981,5.578991726238036e-15,11,Rhoa
2.9446282128795296e-19,1.081979561265344,0.252,0.139,5.69196633549613e-15,11,Synrg
3.4299043733051255e-19,0.9179849442367436,0.46,0.338,6.630005153598808e-15,11,Mllt11
3.4584000030322885e-19,0.7344712441761929,0.509,0.377,6.685087205861414e-15,11,Nbeal1
3.965665297121241e-19,1.2550993165597912,0.251,0.14,7.665631019335359e-15,11,Itsn2
4.430543667716513e-19,1.1439195972047407,0.279,0.164,8.56424090969602e-15,11,Sort1
5.440504060300854e-19,1.0945475678234553,0.277,0.161,1.051649434856155e-14,11,Erbb2
5.539745665751161e-19,0.5342404884428809,0.676,0.559,1.0708328371896993e-14,11,Snx4
5.7763979579316385e-19,0.6232119491396225,0.523,0.387,1.1165777252681857e-14,11,Msmo1
5.872738818007229e-19,0.9331636205991545,0.384,0.255,1.1352004135207974e-14,11,Oxr1
6.113823861743339e-19,0.9284986157343771,0.322,0.197,1.1818021524749874e-14,11,Smad6
6.209883383871977e-19,0.6851990934531031,0.53,0.389,1.2003704581024531e-14,11,Parva
6.423651335534303e-19,0.9669066059235383,0.334,0.21,1.2416918031587807e-14,11,Lgalsl
6.8677084793109425e-19,0.5371487210225123,0.726,0.655,1.3275280490508052e-14,11,Actr10
7.652636832044347e-19,0.40743547579230094,0.883,0.829,1.4792546996341722e-14,11,Immp1l
8.311045210777948e-19,0.5141066411378071,0.732,0.635,1.6065250392433774e-14,11,Strn3
8.771805944854428e-19,0.35639968586954174,0.921,0.91,1.695590089140361e-14,11,Cope
9.04448820516897e-19,0.8376524293574505,0.463,0.341,1.7482995700591616e-14,11,Pdpk1
